,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class,norm_Amount,norm_Time
281674,1.9919760961758999,0.158475887304227,-2.5834406450351604,0.40866999299844103,1.1511470607793701,-0.0966947441848027,0.223050267455537,-0.0683838777747007,0.5778293838448729,-0.888721675865145,0.49114024165678904,0.728903319843614,0.380428045513993,-1.94888334870021,-0.8324981363008721,0.519435549203291,0.903562376617253,1.19731471799372,0.593508846946918,-0.0176522567052908,-0.164350327825504,-0.29513516685155894,-0.0721725311018398,-0.45026131342332104,0.313266608995469,-0.28961658569688203,0.0029875822434290698,-0.0153088128485981,1,-0.1831907871386423,1.5905921680617052
266085,2.04909443633668,0.186188932225981,-1.7071981181086902,0.530767934680382,0.16058862722594,-1.4485698651790901,0.239309798536417,-0.353611397171965,0.6344248232628961,-0.471390438530505,-0.349232573306136,-0.0734740026205138,-0.303129962508823,-0.6642536509567779,0.97749857319138,0.15769091650294,0.4698602914767329,0.4468473126341371,-0.5023056969571049,-0.23266622120320604,0.197782313026415,0.741140604780655,-0.00974447269483786,-0.0850567690116058,0.22838428736914804,-0.0972920020313149,-0.0010284396672214599,-0.0323903907473562,0,-0.3412751152469491,1.4186542208081312
172120,2.12553971404206,-0.0307139154968654,-1.5276528127320301,0.12104620282829401,0.543171993031068,-0.347987741037594,0.157220520217745,-0.22912604339051398,0.477998649947573,0.0469594417092279,-1.31407884456421,0.508378563573324,0.891406105078915,0.0813259267547357,0.0651386801807824,0.109355774937523,-0.6234715297043629,-0.671602641474824,0.43594798134391904,-0.12580401239968902,-0.336497201054527,-0.8389324149038979,0.275172624837588,0.0491445961636939,-0.15676505188756498,0.20591902846304602,-0.0723209305942756,-0.059009299935388,0,-0.34531318230282637,0.5507308363619217
15136,-4.15585851958146,-5.70574758022534,0.27469917115632003,-0.993262152412971,-6.05939298951648,5.21084752345061,5.811316249366451,0.367888445946502,1.7507095652576798,-4.17167182931696,-0.583741858039763,0.346627751501994,-0.719006073622412,-0.8993466592178779,0.0066432925211420395,-1.78400047000727,1.45784390466088,-0.9529851857623051,-1.31513494839956,3.94459159278692,1.37167097896274,1.19581469787519,4.18876194068905,-1.09107679770421,1.03304357419886,0.22449329483434197,-0.48674083928191797,0.194274776483118,0,7.393702301578996,-1.4388849713979586
96393,-0.5664196920760961,-0.579575712935336,0.823502934279418,-1.4512404983393299,-0.583586700511732,0.206380597288269,1.6013918932461202,-0.37044555616717706,-1.9103539993131298,0.252497196320107,0.9225080828096,-0.11414939794429599,1.0083458191438102,-0.282105619315043,-0.24663537910710603,1.3454629373615,-0.401364927207205,-0.9934344633470858,1.4742678195039298,0.9777393736779599,-0.0650821659710511,-0.761357123472789,0.6415240918896821,-0.568973722066198,-0.0531643897458897,-0.690994648076443,-0.22862994402617604,-0.157253950854657,0,0.9263580934030192,-0.6120034803010711
208225,0.0608581632278138,-0.261762373786079,-1.69949320504643,-1.20232665040964,3.69952716039389,3.1962489489893997,0.437207923178233,0.421541416520029,0.4924354621272621,-0.455963937163978,0.0284350396483884,-0.32908308878903897,-0.55234904364264,-1.56843339991997,-0.440477266206087,-0.296620701446627,0.481655826036554,-0.0618431085795272,-0.387864927909341,-0.0145495097685452,0.00830333083198501,0.5346019315440179,0.0896017751227183,0.667917563777256,0.0177979501046819,0.611583792414301,-0.469946130980932,-0.514369566219963,0,-0.3072514017365371,0.888878975614572
247071,-1.10342958685855,1.12101482059903,1.29580638166427,-0.616833522963765,0.100726067560408,0.536031549336286,0.34909244661535704,0.46542845934027205,-0.240622312799632,-1.23197301244467,-1.24935696210015,0.770149293548748,1.7172296882576599,-0.181961830944947,0.619450293024681,0.140933961135103,-0.460556573157185,0.00281964281531822,0.581168966122647,-0.00849098803472825,-0.14546648272024,-0.47397392779553293,-0.16388442741795098,0.17918459215664398,0.46489988681215005,-0.425383049754121,-0.149586114435143,-0.00390678735095745,0,-0.15332508326992578,1.2346711411811289
202366,2.21972008689593,-1.4326130618643103,-0.309948711600462,-1.4471245454006698,-1.7054228298329899,-0.8204288890665591,-1.2826547478236299,-0.20137035065991302,-1.06930522973285,1.4902579107784097,-0.8239722113208491,-0.328107297439594,1.16464960155207,-0.7223396994633481,-0.00668696467234461,-0.2795825774078661,0.347715978155765,-0.252634621255806,-0.157226321796117,-0.348737259275398,-0.38263109037211207,-0.6393600087382121,0.44049447900392397,-0.00550674734196675,-0.597781257206128,-0.49085706513542204,0.0382016260978401,-0.0293047264397568,0,-0.20765907464554262,0.8313487279848397
260150,2.0609981836151,0.0504755021666519,-1.03227108676111,0.405436531214194,-0.0220265294537764,-1.1848724912764799,0.282759290050896,-0.41677512437778297,0.32506993094715503,0.0310204810992851,-0.49014230729737296,1.19939390232277,1.4875118012287598,-0.00741022552138073,-0.11686288982887,-0.17451891120990398,-0.366225085012752,-1.0471761944181401,0.132859832098162,-0.131584281399772,-0.27175642813502,-0.581227757095056,0.323426189035278,0.0853676996005718,-0.251691218789237,0.19051239936083603,-0.0615757885472436,-0.0566305580162942,0,-0.3424745411051305,1.3605554092376952
210235,1.6118193813372201,-0.552407601389578,-1.95698103776959,1.3742229026678001,0.35640504247140603,-0.585922030275604,0.741565282035763,-0.25027828574895394,0.0857211799683805,0.360063854729556,0.27189477062934103,0.402738806394596,-1.2131556617902601,0.948090786896998,-1.06404084587034,-0.375145014597216,-0.4358896617749221,0.101693554828722,0.130621654617982,0.0762596156422919,0.193335859804974,0.23940213433959,-0.22420137207612398,-0.40570563284655803,0.36399843692875294,-0.505229151188416,-0.0639431928289607,-0.0418671632424855,0,0.5014414927112932,0.9071783113357422
107871,0.965926951970852,-0.18278686547926298,1.17695735882349,1.11785166307882,-0.0965158556102721,1.85907141346245,-0.840542674352707,0.644775891026047,0.7514678701808549,-0.4171765176880661,0.301904618394492,1.2857047789078702,0.770440774333622,-0.400753512753687,1.1793037670273,-1.22458919527504,0.907650667819284,-2.10436934891354,-1.76605019659773,-0.217354075602911,0.0665602999437295,0.587595631350963,0.11236696983353399,-0.9351963438039052,0.128158516250362,-0.28310459007163397,0.14906888391069198,0.0253797641948645,0,-0.3132885118893834,-0.508714364406548
198253,2.00637432442489,-0.8969797075149091,-1.20528646106729,-0.7582689821963349,0.153709572587073,1.1170659829844398,-0.7550256768941541,0.270549636055662,-0.647732433780907,0.8789914702671958,0.856148684407975,1.1827647171121298,1.10910615281495,0.0790810344515444,0.0933245591796321,-2.00811801264065,0.203639781788682,0.110834936767413,-1.33713298464723,-0.596975586991128,-0.282107112049061,-0.0988979288639922,0.261289182515451,-1.60905788697836,-0.45160056220846295,0.66511144047378,0.00603511891909661,-0.0789598972074174,0,-0.27206824322988304,0.7914860783643847
154888,2.0127735445824597,0.162117205488766,-1.4806293830114499,0.559454814026378,0.391874032295307,-0.6309849820207399,-0.0459415937326729,-0.144857894594042,1.60804575984115,-0.5624449141098721,2.13098064962922,-1.9684131200248,0.9128504547513521,0.933348782379639,-1.17181598965803,0.4611890034423429,1.06183598102975,0.483637379559355,0.0716885164341753,-0.228257019198105,-0.45613303743939504,-1.04155584566782,0.366414487197129,0.590532320549835,-0.360820357785488,0.105757109332691,-0.0982641520207459,-0.0458070165858214,0,-0.3281613925308326,0.18335429897235034
163647,2.03407223505359,-0.11180454450968999,-1.08157572741317,0.43231606293991903,-0.182722074775077,-1.21942317500705,0.188238049931091,-0.32629070811051303,0.573870137672665,0.0733865240366284,-0.7719371909849749,0.32053607930835,-0.16363614740802698,0.324674277790084,0.0662310960886732,-0.0952000866601573,-0.271341033491,-0.8415819939551149,0.139772641962715,-0.21042093444856896,-0.282702969214968,-0.7236722033189971,0.331541897019936,0.0407786981360539,-0.31252610149507104,0.19463392339251998,-0.0749001422137912,-0.0578642819288843,0,-0.2892600138638163,0.4486630800437254
58403,-0.31491528020013,1.52385334846326,0.16665848092008897,1.1392698680420201,0.265337423282649,-0.615440268312455,0.359068503277604,0.368858515084039,-0.8179773970913979,-0.996072817944998,0.0752005018097327,0.11433304585556801,0.41119641661550105,-0.861068404576479,1.3308290975103898,-0.00423536260376999,1.31714934422344,0.24088584862853102,-0.22949433206332,-0.12044534016373301,0.12322206181386501,0.35852323955340104,-0.0736119950439267,-0.025399395532353,-0.195418215299357,-0.298684786182622,-0.00442934870645638,0.0100314561576533,0,-0.3492313067728856,-0.9780112526482073
175728,2.06018566665514,0.125438822649497,-1.83411866744607,0.208027818533147,0.69240131275972,-0.32928887248790195,0.0984863470390699,-0.0855340957455809,0.20549643918107896,-0.21920965306092496,0.851248532927662,0.9025634021648801,0.409995441152796,-0.7431842681736329,-0.5072602608837029,0.6071026534499511,0.0631040709232831,0.267590687645822,0.48404503902567,-0.11017021209783001,-0.334139882104759,-0.872500725296953,0.276204648625736,0.10959442218728001,-0.224775058346356,0.176709127691842,-0.0645499479784985,-0.0438042284129838,0,-0.34807186177664357,0.5821703164904686
69876,1.0777369280966,0.0297086216414463,0.41018824811981297,1.1815089256304598,-0.535995406521258,-0.8576702897730508,0.14250593640380999,-0.158566957005971,0.163962361362224,-0.0252566223626048,-0.4776619039408889,-0.11761774467577601,-0.592578250137056,0.46432866713514,1.12421741146518,0.244026037956744,-0.448016439461219,-0.0719650645084548,-0.390609522416515,-0.0196223206623215,-0.033294892862621,-0.284072823812308,-0.0631287889718871,0.35573632493526397,0.45809779386050203,-0.47046372813904597,0.00526512811548007,0.0391975150720385,0,-0.021068391974458214,-0.8674571530669136
128758,1.25178519999871,-0.6945056457928921,0.607298729072127,-0.744929992751613,-1.10581201875123,-0.38081653506446994,-0.7652213434527901,0.133906205176372,-0.878380576268577,0.749942849516429,1.7270904698368201,-0.270073795959105,-1.04556944172436,0.295852550992216,0.44243312772685706,1.12238706343347,0.39347964504458505,-1.46762464419316,0.47027296812582703,0.0257853335191014,-0.00033095447987572,-0.23512298913899102,0.165353576717657,0.169681724701348,0.0549162349310443,-0.479209494431588,0.0113704268162417,0.0134945053368054,0,-0.2088185196417846,-0.3366290116868658
100107,-0.782102890290824,-0.365733012367279,3.22555852279294,-1.54213907476181,-1.0245644762028,0.9639439847180871,-0.7362277724689241,0.45680533334255397,0.108791901846842,0.0268759538179831,0.5622493427245079,0.007601330162545879,-0.7427236635337672,-1.46379665018255,-2.3121726595602,0.542015065634248,0.626835050522316,-1.20149537773143,0.40361654947400005,0.20087019615186102,0.163323017042927,0.9977522406006071,-0.422698296668052,0.0617835605228357,0.40615772760763796,-0.126636922075171,0.192357229706884,-0.10745538981179599,0,-0.3452332205789477,-0.5769209793672738
121154,-0.346997086237171,1.14703256226117,1.81017746013921,0.9247583396527791,0.0657523234576977,-0.48727856561875893,0.7230669946009621,-0.084236741190382,-0.8561546236785521,-0.347608689623363,0.41986632160783394,0.805767499384902,1.1761948372009,0.0983080119672267,1.21692362154722,-0.7102907979553891,0.178451227850313,-0.6811546467601719,-0.117986276550512,0.0292595541551259,0.135686249038781,0.519743330359744,-0.06441804911243,0.62759594828002,-0.34805665494797805,-0.42348002374116794,0.18850509990365,0.15499480090866102,0,-0.34327415834391806,-0.3942434910115172
247670,-1.98768297394541,0.531353530865276,1.0345521410863499,-0.748500539017261,-1.0248696444971301,-0.615338651507403,0.11265664166078801,0.838782145715947,0.0719913783942256,-1.5978430089612,-1.4072943734403203,-0.360504868577646,-1.20523805816642,0.7377352902498029,0.520946269965581,0.5226353832534589,-0.116147552303182,0.0958695810992288,0.0291713978650324,-0.32424276508299604,-0.13064507744759302,-0.768388985069977,0.0356786067660807,-0.00860437952464268,0.317649644264745,-0.18845071622426202,-0.26486233964686395,-0.23311302007555398,0,0.046579226426972,1.2390090734694614
30328,-0.549207366823735,1.25984727714771,0.60423003286795,0.922948360767113,-0.157722528498611,-0.40785800019724294,0.181617194700178,0.374893744370579,-0.437965634160015,-0.159600617725031,-0.546692469231163,-0.276800560855845,-0.74511583132835,0.7450639302563851,1.33660763309528,-0.429274040298027,0.27207014416701,-0.246361907601858,-0.0011354465752615,-0.27199296155945996,0.222366071242828,0.468884077080789,-0.0037042564455090203,0.0608490914882402,-0.257157936472257,-0.32038464996499294,-0.30046141653169606,-0.0312392971717065,0,-0.34723226367591664,-1.241151067575416
267632,2.0287455979142703,0.15864146219625502,-1.6764871020596002,1.36592839717812,0.43372953368965095,-1.07527428882857,0.5999595846399379,-0.37067316822250396,0.319541030051831,0.27670849222263394,-1.23338090747247,-0.105273462914226,-0.9458808179767281,0.6671675251274399,-0.42854868780283206,-0.6597471119662031,-0.14270215505260597,-0.5212256917051921,-0.16162166681283602,-0.331328855955043,0.0347513345035254,0.284403728985608,-0.0173832202685427,-0.18353871548955802,0.45290274375423,-0.477963230138255,-0.0205281057425368,-0.0641962906989534,0,-0.2972961671136316,1.4327840876308071
250533,1.72255862055216,-0.784260039225643,-1.35075384470908,0.347492430340016,0.0591802600600075,0.18634581834994898,-0.0888722999833094,0.0237573241765496,0.562087463394679,0.18715204065601698,0.222955473403963,0.6432284323022089,-0.142675556970822,0.35528901443446004,-0.304835043381448,0.520577004171327,-0.905040381212739,0.40698137454766997,0.354229785354126,0.15840077976071398,0.0650009327388211,-0.10879897754058199,0.0256787944062614,0.111464095985458,-0.19700645795779198,0.195592364026809,-0.0817781706774418,-0.0348403744200799,0,0.3260454513832351,1.266447548089352
202697,2.13218511088493,0.11165175541802401,-2.40845684370586,0.540096992008655,0.559735402309799,-1.83780947732317,0.933226029140774,-0.5913023182029871,0.0961376683225298,0.319399888484888,-1.1321545996578999,-0.773637241867853,-1.8542295871546102,1.17320315296809,-0.0845204770503942,-0.7137653805406908,-0.0300929306699692,-0.465644741190149,0.0332266768599402,-0.34914651122348195,0.24826317654395397,0.8200529332167711,-0.176054934115934,0.0338168624037494,0.6323560664757429,0.729495465962418,-0.135826418611595,-0.0959121058842171,0,-0.313248531027444,0.8346127061629541
5489,-1.0626784364996,0.9770741319918079,1.92264055817225,0.0269966574104071,0.449646241517137,-0.288029048838222,1.2584144848935102,-0.943806793192228,2.7095531774946897,1.00612124381463,-0.0784443201292126,-3.81139588893324,-0.354870451707775,0.497490653887385,-0.7467868018427091,-0.657859159190709,0.304148107463071,-0.0838760999200231,0.30843816245211797,0.37857867753508595,-0.62084309990664,-0.607109265073125,-0.20423112430952803,-0.0570746602161081,-0.0645653642183327,0.08891798831811201,-0.587911429455953,-0.5367635144239529,0,-0.29457746850175376,-1.8801748210790232
125457,0.558112005480744,-1.83463312579199,-0.410106392815625,-0.221496710087264,-1.43916616705778,-1.16502985620018,0.36023720689653294,-0.33935317897601797,-0.8812916434730451,0.524279832131878,-0.697950927586866,-1.02893719513739,-1.52665796137691,0.754166997696653,0.9642272061039878,-1.2402979553851599,0.17791726889033702,0.6583736979917729,-0.609915321419147,0.29400464892211603,-0.5607797352305101,-2.29486130600284,-0.0747458020482359,0.31990739938773105,-0.237400421009651,0.5836458810875501,-0.170822438054918,0.0810842113283591,0,1.4397923224285316,-0.3607824502049123
214458,-0.14071651547147798,0.687258349988017,-0.652998761023598,-1.18665985504323,1.7179058358992902,-1.32077309853693,1.6334073034024799,-0.5202194747283461,-0.4873506280620071,-0.0823187449846592,0.6524787237735171,0.4656349112579671,-0.23396739940753103,0.6901041184491229,-0.7799403704938249,-0.527908653722117,-0.8169271196022869,0.0976221794912448,0.21103788519871897,0.0857543397935424,0.254299661904042,1.02087014785076,-0.282971902895789,-0.339374445895174,-0.32166030461280104,0.0654142489464459,0.221632959055418,0.0374053181305927,0,-0.3365973544000417,0.9448509368883012
67423,-1.09244309595169,0.0824132815329291,1.5868820872002398,0.348210533361452,-0.6571857837614791,1.20086157514362,-0.9745095560267991,0.9686098750697729,-0.8522407412817471,0.39499683785835105,-2.49458911943748,-1.64506061168675,-1.3170142563371101,0.195643031711853,1.3915628378609397,-1.3860193030222498,0.30622209162356,2.1491850000713,0.077848845146336,-0.224647158316602,-0.22250036296615,-0.25139083822144004,-0.24270529025993898,-1.40685047548203,0.32938388350325,0.0791141406564689,0.27161281907407003,0.0330322519039589,0,-0.1593222125608327,-0.8904524057798228
95324,-2.3728804868930498,2.67016245932068,-0.7817623836488001,0.902469971971998,-1.32345826609207,-0.8153502374866178,-0.792020560976434,1.8094642634504898,-1.37155718883644,-0.956119616100889,-1.35185092636033,0.8418447411155291,0.7059850493734279,1.78485524109584,0.837016333410229,0.418833427328349,0.489434946643156,-0.18962620127711496,0.820235639462583,-0.6129152918029169,-0.0896518222631027,-1.1256676384609698,0.389952197665075,-0.03801664318321601,-0.562607124912984,-0.879541087544327,-0.9738347703135699,-0.180676440370779,0,-0.26011396551000854,-0.6224692683947668
74668,-0.7457178167415792,1.11304944036381,1.5652181185746301,-0.0433992928510258,-0.0567343852002277,-0.6661505661729399,0.582521695602504,0.0696618188512975,-0.20454159771120298,-0.037925653139632996,0.11491376753951,0.0862480698459279,-0.17588372776109196,0.146736967615304,1.1095499793147099,-0.20257870292346,0.0026685543317561604,-0.908777885529792,-0.494428686204262,0.16630817232740197,-0.21331721501914103,-0.45585341419867403,0.0538819908294902,0.375117914676214,-0.26448107130493104,0.0863053032214468,0.3947903122747129,0.179854037491661,0,-0.3334388663068307,-0.8237409034039107
212421,-0.8955214408481049,0.279456654905565,1.0631422283884,-1.69406927983624,-0.48151023968958007,-1.0981265428104399,-0.0425809082251971,0.416069819039162,0.5059710782729021,-1.4587582906718302,-1.07377555618149,-0.133031146905669,-0.646013010995244,0.392313084171045,0.7877445084626999,0.419218212661349,-0.3597647289032629,-0.0022001406159565104,0.140230651666698,-0.110037068036035,-0.0264814895173032,-0.36007383855763303,0.0967319440088484,0.0387990521679501,-0.6698330721922929,0.304725051714395,-0.0351573425560074,0.0393753460987578,0,-0.25187790795049636,0.927267570573943
77046,-0.9241376679489001,0.6577622312429809,1.7099528244361002,-1.06928634870729,0.807314930003284,-0.8537716911112959,0.8070897204606129,-0.0178998628728862,-0.505302280086874,-1.0838166087960501,-0.220189872501709,0.671842976543207,0.912320571856288,-0.0872155874195052,-0.0573198057596759,0.504660388601551,-0.8225946579660041,-1.10954331324262,-2.0415424320240603,-0.149092754525844,-0.103935903675157,-0.44637194655213697,0.00414921904576146,0.0663799798469157,-0.191758911574292,-0.21520369453060698,0.0370516907313737,0.11477112202602999,0,-0.34531318230282637,-0.7992084222587283
48239,0.257919694014665,-2.15859260367293,0.3881377209662971,-0.9847599383634029,-1.7145353303805602,-0.0910814992264124,-0.248401859682674,0.118072080237456,1.6839818047350001,-1.23973690203918,1.62265450938627,1.32516051831974,-0.499901813184131,0.209857742137568,0.9813145326269879,-0.492836854108742,0.066982331931686,0.33119722546816305,0.38164025442551897,0.820753229736833,0.48687780765060207,0.5724380921288921,-0.47335059947988706,0.309639607847056,0.165178524737257,0.065375713876716,-0.0339909624210907,0.0930088181738479,0,1.550459348276734,-1.0793419816358616
240640,2.04118046200246,0.22958158342734603,-1.58933592780664,1.38911703765609,0.404390511161919,-1.15977634385083,0.6140636331076271,-0.39991812267427707,0.250701947008877,0.270516835434583,-1.02658344945452,0.154956951560515,-0.582262011984397,0.595594604552922,-0.484632349290824,-0.725394580926143,-0.10865234335694501,-0.622957914095067,-0.21940886303823198,-0.335625743690628,0.0422923189895607,0.35174047435876804,0.00780433139723449,-0.0167081274353503,0.44972976006538207,-0.487703234377145,-0.0154874311097283,-0.0638530903819214,0,-0.3452332205789477,1.176656561305612
30952,0.9614676030097992,-0.12123062644501699,0.242802440720486,1.0894454203371502,-0.33252116555323197,-0.285841702467426,0.0793686173809192,0.0881011783840013,-0.110895898696672,0.13348850168780801,1.49043543686747,0.34872108339938396,-1.41299680339048,0.9037530591619379,0.609219319650418,-0.0337709583497823,-0.24808974778495396,0.00539347735564785,-0.53758556871384,-0.0623449473637537,0.16232899169588,0.23602009030051802,-0.12411841526050699,0.206152652974356,0.479489783362883,-0.334485184806786,0.0005036220759342839,0.0224347827420035,0,0.03990242248309561,-1.2353390806259994
24769,0.8597567883768891,-0.18577585223277598,0.360506078173215,1.23487069282825,-0.35183163621253605,-0.19067237655252103,0.156984236352206,0.0704130011701923,-0.26713216978489,0.11858962136774,1.6510740853764099,0.794998738240452,-0.6385714818443621,0.738477038407615,0.5057993661841571,0.0590691649220952,-0.31315753314135,-0.266995052837165,-0.517999258788453,0.0781533928434927,-0.004840424776045371,-0.353722246065984,-0.0261935045314277,0.178503215948418,0.26603541853072,-0.5494180473870349,0.000567629860962859,0.0378589478509057,0,0.22249501896024204,-1.2937748189761118
96610,1.21345739672279,-0.0943918035753769,0.33781194579682594,-0.229270126445013,-0.41996373480533006,-0.370347626941084,-0.23851072080611602,0.0794178558502468,0.0670920872559818,-0.0502437685627321,1.61017371264492,0.7061333141360091,-0.523029029737939,0.564090934832152,0.745056258131199,0.18523815763165696,-0.24738031171834599,-0.38667908147342206,0.0069621672834867705,-0.12390951691869098,-0.0371043259505469,-0.11532080180142,0.0694754855658924,0.076441723583486,0.12067289326902801,0.974313459638431,-0.0745167305641261,-0.011091905431623,0,-0.3443136607543419,-0.6099187458518238
9911,-1.6019778232981297,0.126197254959362,2.64549353082168,1.07203808223023,0.0477046457931361,1.28150306865345,0.10086829345471401,0.19717904119161397,1.47518328574602,-0.17445984948333598,2.4083888814526,-2.00571713018643,1.21603198029182,1.09281458886415,0.0865622188791124,-0.5762984922521579,0.803600392001995,0.33624324632144,-0.117033317247399,-0.22438630627284697,-0.067980253000892,0.8930888795542321,0.260325131630246,-0.335301054797484,0.303375627157711,-0.11828452208380699,0.160981962487887,-0.241840944726327,0,-0.04445719620899523,-1.688295020053357
135119,-9.763265085341999,8.03505531516037,-4.17518961444647,-3.0227988461867596,-3.42829431794492,-1.42157031095724,-1.9760599353994297,3.02261426410206,5.13373796555575,8.403938062913669,0.890446520908355,1.95177601840921,0.644398105086402,-0.512577912512715,0.0700227687869402,0.8757629747187591,-0.421863546252022,-0.117509259692041,-1.35227717984043,3.6648915688416897,-0.860123742915375,-0.8653230903809279,0.6225899768080749,-0.091187433489973,1.5082353355979299,0.7735694833686791,1.8550769845501798,0.597253937957667,0,-0.3495511536684006,-0.28844848219315156
187895,-2.4843328330090095,2.83038284083183,-1.72184967880446,-1.6762018955623899,0.680186299106903,-1.6781285658781102,1.5565811154291498,-0.33568778800766497,1.2390474986281799,2.8753396855748496,1.1926919933673799,0.9428701208937008,0.0949707577342657,0.0829396732684074,-0.7749765296600429,-0.733410905169158,-0.7444120655780071,-0.14987537228723,-0.166247591514251,1.13566810974922,-0.0038336218815984203,0.896312759005184,-0.0445146839671545,0.105189448549184,0.194868592703048,0.102051486367602,1.3615314363809499,0.8293046760974151,0,-0.35015086659749134,0.6932298062412768
193008,2.13592939292759,-1.4837997569869,-1.00984614358239,-1.62050514825346,-0.728762183982933,0.46667021434236,-1.19180008899687,0.11583478869443199,-1.29265008828999,1.42310877738817,-0.28348303484814397,-0.35462529879244103,0.6600187223325721,-0.35886041265526003,0.5640486352456671,-1.5754865694286901,1.38861685785578,-1.62720219303872,-1.27797977103415,-0.4979853835925929,-0.0705790524692274,0.42394147692699397,0.300677014251879,-1.04076159372711,-0.3906167820164721,-0.0654351245982197,0.0615091330491045,-0.0597053061281189,0,-0.23328680714868488,0.7399573389976369
158388,0.20574696835867498,1.01247325561327,0.141497851503048,1.22535798078602,0.61822017251188,0.0394725965806833,0.406508488886716,0.0171084328019789,0.5820590638267161,-0.506213678547689,2.06034481971896,-2.9595809403401696,0.12625762288376502,1.23375301970153,0.168705320146682,-0.672504571798712,2.13214889068144,1.02484054276085,2.723275762941,0.16833472111844,-0.32887148876318,-0.663836730072391,0.15394434742343302,0.5410620058534651,-1.14093456683124,0.476186432712636,0.15983521627169697,0.21488615259105898,0,-0.2853019085318177,0.3439841411830376
71572,-0.9112200004436021,-0.00957619743221863,1.5466807624941599,-1.0769369047725998,-0.0491677877719284,-1.17411388999723,0.34822815778997895,-0.207445048406084,-1.49419258080307,0.195104245396834,-0.7104334257425301,-0.24547534037185398,0.438471694890732,-0.0455530710578723,0.204921152367556,-1.16515672014793,-0.34298649533105396,0.8931334186092241,-1.30079175818485,-0.469261190868391,-0.450420334224717,-1.00030720591557,0.0489678003051771,0.354446820584701,-0.245863355411148,0.11401878201668302,-0.0900830053018106,0.18156569201227102,0,-0.205700012410513,-0.8521480425153707
144936,-1.4495668386396,0.332106004011195,-0.38867118505552395,-1.9147087175606001,2.15022887632917,3.98418520376436,-0.28769423242028497,1.1703124680390502,0.9749247532960971,0.320011635363669,-0.361954965578247,-0.0467267083070053,-0.174427546522693,-0.412462779722813,0.42760684962738105,0.19046409360938002,-0.6917984562337289,0.0125764683348482,-0.616331944008662,0.37882605273497,0.10732967860961999,0.798891459442447,-0.12246302496478301,0.7706807702063779,-0.14057800897775502,0.746353931712516,0.7063880937984259,0.545855982492975,0,-0.07992022074922492,-0.17500944706087934
175341,2.05193525961087,-0.0267778303233836,-1.06592392836971,0.41180650624547993,-0.0884266229824166,-1.18809080981474,0.233382532354179,-0.369747760475748,0.45086713314285204,0.0527756126657467,-0.653108666653265,0.7533054927510809,0.6693906773005021,0.15615874974889402,-0.0239966386435023,-0.12782017507059498,-0.328198581455157,-0.936811212379944,0.146253302806742,-0.172733603273613,-0.279675004089123,-0.656121963520574,0.325514639076629,0.0377785696930746,-0.278127371885583,0.194274130417242,-0.0679937097119488,-0.0577326577159831,0,-0.3212846842772593,0.5785694115326779
77104,-1.7815433522768798,-0.748692203046997,1.97574340939917,-3.55809647118294,-1.7076196545580602,-1.70724770353719,-0.47324786282116205,0.52114346139386,0.31511980158638,-1.4469097134785402,-0.616997492677627,-0.45354378279776497,-1.3819654004230801,0.28986154922720503,1.02379870263447,-0.991970054601792,-0.246348413227407,1.79832399652736,-2.0328294549400203,-0.322308635832693,-0.09066011941468902,-0.25108590915901396,0.0510310413044793,0.844070367643496,0.371234355785115,-0.34811401409848897,0.14990086870087602,-0.0161282303091424,0,0.019592144617890803,-0.798597742470565
58493,1.1521108324146299,0.21410356555639604,0.308479944051174,1.18958225773677,0.14201220715024301,0.349641163984775,0.00505328069959034,0.11089474325435002,-0.0605719853770033,0.0239750627492029,0.9975044970786541,1.5125505189896398,0.598567411478579,0.0911441411055409,-0.853920601588291,-0.46689045100601395,-0.149960561062238,-0.469268274197495,0.041598164634235,-0.12689733945033901,-0.0650609716345585,0.059399483146047996,-0.121107706778879,-0.26686990690115303,0.703826785783259,-0.312076042255323,0.0412215023400742,0.0035677974116433797,0,-0.33323896199713376,-0.977126819851557
141726,-1.8589313707859998,1.61916965342953,0.520204371306072,0.026569290271352002,-0.39572847625123203,-1.04931500602219,0.35290822200247995,0.118325315367954,0.0874674919936821,0.254446852594968,-0.299564450491733,0.0103578342319377,0.0832915182374174,-0.39378467080231205,0.9620187752859231,0.44853410445238895,0.11562905541343499,-0.15142800461275197,-0.0789264000803055,-0.11071940819755399,-0.207022652549672,-0.72108692392787,0.20981176933744397,0.31957218648229496,-0.11032752651254499,0.00931679019713055,-0.614952013814229,0.24260376067304898,0,-0.2853019085318177,-0.2177570322323129
206760,2.03363299645603,-0.21590063987146801,-1.21095920421504,0.228705300862769,-0.0157348858729506,-0.6488700678618471,-0.0332477077404597,-0.0632399528777345,0.509777237175247,0.27451351746949,0.48117691086707703,0.31211242473260803,-1.33347911626797,0.7297820119894409,-0.43919174125197297,0.19246862810142898,-0.523797020263017,-0.188473272879101,0.496956247175854,-0.297526723138205,-0.269299647277359,-0.7351306459758531,0.310733300684097,-0.43295657706995294,-0.345762867842068,0.20860447378493105,-0.080645157391378,-0.0770282567082224,0,-0.34807186177664357,0.8748122825630854
